"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex.x","stringencyIndex.y"
"3825","Ontario","2021-04-13",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,0,NA,0,NA,74.2,74.2424242424242
"3826","Ontario","2021-04-14",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,0,NA,0,NA,74.2,74.2424242424242
"3827","Ontario","2021-04-15",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,0,NA,0,NA,74.2,74.2424242424242
"3828","Ontario","2021-04-16",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,0,NA,0,NA,74.2,74.2424242424242
"3829","Ontario","2021-04-17",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,0,NA,83.3,83.3333333333333
"3830","Ontario","2021-04-18",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,0,NA,83.3,83.3333333333333
"3831","Ontario","2021-04-19",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,0,NA,83.3,83.3333333333333
"3832","Ontario","2021-04-20",5,1,3,1,2,1,3,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,0,NA,83.3,83.3333333333333
"3833","Ontario","2021-04-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3834","Ontario","2021-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3835","Ontario","2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836","Ontario","2021-04-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3837","Ontario","2021-04-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3838","Ontario","2021-04-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3839","Ontario","2021-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3840","Ontario","2021-04-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3841","Ontario","2021-04-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3842","Ontario","2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3843","Ontario","2021-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3844","Prince Edward Island","2020-03-01",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3845","Prince Edward Island","2020-03-02",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3846","Prince Edward Island","2020-03-03",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3847","Prince Edward Island","2020-03-04",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3848","Prince Edward Island","2020-03-05",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3849","Prince Edward Island","2020-03-06",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3850","Prince Edward Island","2020-03-07",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3851","Prince Edward Island","2020-03-08",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3852","Prince Edward Island","2020-03-09",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3853","Prince Edward Island","2020-03-10",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3854","Prince Edward Island","2020-03-11",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3855","Prince Edward Island","2020-03-12",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3856","Prince Edward Island","2020-03-13",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3857","Prince Edward Island","2020-03-14",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"3858","Prince Edward Island","2020-03-15",0,NA,0,NA,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9.1,9.09090909090909
"3859","Prince Edward Island","2020-03-16",0,NA,0,NA,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9.1,9.09090909090909
"3860","Prince Edward Island","2020-03-17",4,1,0,NA,0,NA,0,NA,2,1,2,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,34.5,34.5454545454545
"3861","Prince Edward Island","2020-03-18",4,1,0,NA,0,NA,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,52.7,52.7272727272727
"3862","Prince Edward Island","2020-03-19",4,1,0,NA,0,NA,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,52.7,52.7272727272727
"3863","Prince Edward Island","2020-03-20",4,1,0,NA,0,NA,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,52.7,52.7272727272727
"3864","Prince Edward Island","2020-03-21",4,1,0,NA,0,NA,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,61.8,61.8181818181818
"3865","Prince Edward Island","2020-03-22",4,1,0,NA,0,NA,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,61.8,61.8181818181818
"3866","Prince Edward Island","2020-03-23",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3867","Prince Edward Island","2020-03-24",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3868","Prince Edward Island","2020-03-25",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3869","Prince Edward Island","2020-03-26",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3870","Prince Edward Island","2020-03-27",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3871","Prince Edward Island","2020-03-28",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3872","Prince Edward Island","2020-03-29",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3873","Prince Edward Island","2020-03-30",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3874","Prince Edward Island","2020-03-31",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3875","Prince Edward Island","2020-04-01",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3876","Prince Edward Island","2020-04-02",4,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,70.9,70.9090909090909
"3877","Prince Edward Island","2020-04-03",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3878","Prince Edward Island","2020-04-04",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3879","Prince Edward Island","2020-04-05",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3880","Prince Edward Island","2020-04-06",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3881","Prince Edward Island","2020-04-07",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3882","Prince Edward Island","2020-04-08",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3883","Prince Edward Island","2020-04-09",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3884","Prince Edward Island","2020-04-10",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3885","Prince Edward Island","2020-04-11",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3886","Prince Edward Island","2020-04-12",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3887","Prince Edward Island","2020-04-13",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3888","Prince Edward Island","2020-04-14",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3889","Prince Edward Island","2020-04-15",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3890","Prince Edward Island","2020-04-16",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3891","Prince Edward Island","2020-04-17",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3892","Prince Edward Island","2020-04-18",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3893","Prince Edward Island","2020-04-19",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3894","Prince Edward Island","2020-04-20",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3895","Prince Edward Island","2020-04-21",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3896","Prince Edward Island","2020-04-22",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3897","Prince Edward Island","2020-04-23",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3898","Prince Edward Island","2020-04-24",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3899","Prince Edward Island","2020-04-25",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3900","Prince Edward Island","2020-04-26",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3901","Prince Edward Island","2020-04-27",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3902","Prince Edward Island","2020-04-28",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3903","Prince Edward Island","2020-04-29",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3904","Prince Edward Island","2020-04-30",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3905","Prince Edward Island","2020-05-01",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3906","Prince Edward Island","2020-05-02",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3907","Prince Edward Island","2020-05-03",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3908","Prince Edward Island","2020-05-04",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3909","Prince Edward Island","2020-05-05",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3910","Prince Edward Island","2020-05-06",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3911","Prince Edward Island","2020-05-07",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3912","Prince Edward Island","2020-05-08",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3913","Prince Edward Island","2020-05-09",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3914","Prince Edward Island","2020-05-10",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3915","Prince Edward Island","2020-05-11",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3916","Prince Edward Island","2020-05-12",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3917","Prince Edward Island","2020-05-13",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3918","Prince Edward Island","2020-05-14",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3919","Prince Edward Island","2020-05-15",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3920","Prince Edward Island","2020-05-16",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3921","Prince Edward Island","2020-05-17",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3922","Prince Edward Island","2020-05-18",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3923","Prince Edward Island","2020-05-19",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3924","Prince Edward Island","2020-05-20",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3925","Prince Edward Island","2020-05-21",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"3926","Prince Edward Island","2020-05-22",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3927","Prince Edward Island","2020-05-23",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3928","Prince Edward Island","2020-05-24",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3929","Prince Edward Island","2020-05-25",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3930","Prince Edward Island","2020-05-26",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3931","Prince Edward Island","2020-05-27",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3932","Prince Edward Island","2020-05-28",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3933","Prince Edward Island","2020-05-29",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3934","Prince Edward Island","2020-05-30",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3935","Prince Edward Island","2020-05-31",5,1,0,NA,3,1,0,NA,2,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,63.6,63.6363636363636
"3936","Prince Edward Island","2020-06-01",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3937","Prince Edward Island","2020-06-02",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3938","Prince Edward Island","2020-06-03",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3939","Prince Edward Island","2020-06-04",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3940","Prince Edward Island","2020-06-05",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3941","Prince Edward Island","2020-06-06",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3942","Prince Edward Island","2020-06-07",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3943","Prince Edward Island","2020-06-08",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3944","Prince Edward Island","2020-06-09",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3945","Prince Edward Island","2020-06-10",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3946","Prince Edward Island","2020-06-11",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3947","Prince Edward Island","2020-06-12",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3948","Prince Edward Island","2020-06-13",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3949","Prince Edward Island","2020-06-14",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3950","Prince Edward Island","2020-06-15",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3951","Prince Edward Island","2020-06-16",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3952","Prince Edward Island","2020-06-17",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3953","Prince Edward Island","2020-06-18",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3954","Prince Edward Island","2020-06-19",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3955","Prince Edward Island","2020-06-20",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3956","Prince Edward Island","2020-06-21",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3957","Prince Edward Island","2020-06-22",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3958","Prince Edward Island","2020-06-23",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3959","Prince Edward Island","2020-06-24",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3960","Prince Edward Island","2020-06-25",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3961","Prince Edward Island","2020-06-26",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3962","Prince Edward Island","2020-06-27",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3963","Prince Edward Island","2020-06-28",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3964","Prince Edward Island","2020-06-29",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3965","Prince Edward Island","2020-06-30",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3966","Prince Edward Island","2020-07-01",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,2,1,0,NA,1,1,0,NA,52.7,52.7272727272727
"3967","Prince Edward Island","2020-07-02",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3968","Prince Edward Island","2020-07-03",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3969","Prince Edward Island","2020-07-04",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3970","Prince Edward Island","2020-07-05",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3971","Prince Edward Island","2020-07-06",4,1,0,NA,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3972","Prince Edward Island","2020-07-07",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3973","Prince Edward Island","2020-07-08",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3974","Prince Edward Island","2020-07-09",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3975","Prince Edward Island","2020-07-10",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3976","Prince Edward Island","2020-07-11",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3977","Prince Edward Island","2020-07-12",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3978","Prince Edward Island","2020-07-13",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3979","Prince Edward Island","2020-07-14",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3980","Prince Edward Island","2020-07-15",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3981","Prince Edward Island","2020-07-16",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3982","Prince Edward Island","2020-07-17",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3983","Prince Edward Island","2020-07-18",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3984","Prince Edward Island","2020-07-19",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3985","Prince Edward Island","2020-07-20",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3986","Prince Edward Island","2020-07-21",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
