"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex"
"2406","Newfoundland and Labrador","2021-06-01",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2407","Newfoundland and Labrador","2021-06-02",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2408","Newfoundland and Labrador","2021-06-03",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2409","Newfoundland and Labrador","2021-06-04",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2410","Newfoundland and Labrador","2021-06-05",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2411","Newfoundland and Labrador","2021-06-06",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2412","Newfoundland and Labrador","2021-06-07",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2413","Newfoundland and Labrador","2021-06-08",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2414","Newfoundland and Labrador","2021-06-09",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2415","Newfoundland and Labrador","2021-06-10",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2416","Newfoundland and Labrador","2021-06-11",5,0,3,1,2,1,2,1,1,1,2,"0",1,1,1,1,2,0,0,NA,1,"1",0,NA,56.7
"2417","Newfoundland and Labrador","2021-06-12",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2418","Newfoundland and Labrador","2021-06-13",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2419","Newfoundland and Labrador","2021-06-14",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2420","Newfoundland and Labrador","2021-06-15",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2421","Newfoundland and Labrador","2021-06-16",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2422","Newfoundland and Labrador","2021-06-17",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2423","Newfoundland and Labrador","2021-06-18",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2424","Newfoundland and Labrador","2021-06-19",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2425","Newfoundland and Labrador","2021-06-20",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2426","Newfoundland and Labrador","2021-06-21",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2427","Newfoundland and Labrador","2021-06-22",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2428","Newfoundland and Labrador","2021-06-23",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2429","Newfoundland and Labrador","2021-06-24",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2430","Newfoundland and Labrador","2021-06-25",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2431","Newfoundland and Labrador","2021-06-26",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2432","Newfoundland and Labrador","2021-06-27",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2433","Newfoundland and Labrador","2021-06-28",4,1,3,1,2,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,"na",0,NA,42.1
"2434","Newfoundland and Labrador","2021-06-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435","Newfoundland and Labrador","2021-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436","Northwest Territories","2020-03-01",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2437","Northwest Territories","2020-03-02",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2438","Northwest Territories","2020-03-03",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2439","Northwest Territories","2020-03-04",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2440","Northwest Territories","2020-03-05",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2441","Northwest Territories","2020-03-06",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2442","Northwest Territories","2020-03-07",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2443","Northwest Territories","2020-03-08",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2444","Northwest Territories","2020-03-09",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2445","Northwest Territories","2020-03-10",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2446","Northwest Territories","2020-03-11",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2447","Northwest Territories","2020-03-12",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2448","Northwest Territories","2020-03-13",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2449","Northwest Territories","2020-03-14",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2450","Northwest Territories","2020-03-15",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"2451","Northwest Territories","2020-03-16",0,NA,0,NA,3,1,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13.6
"2452","Northwest Territories","2020-03-17",4,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25.5
"2453","Northwest Territories","2020-03-18",4,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25.5
"2454","Northwest Territories","2020-03-19",4,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25.5
"2455","Northwest Territories","2020-03-20",4,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25.5
"2456","Northwest Territories","2020-03-21",4,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25.5
"2457","Northwest Territories","2020-03-22",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27.3
"2458","Northwest Territories","2020-03-23",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27.3
"2459","Northwest Territories","2020-03-24",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27.3
"2460","Northwest Territories","2020-03-25",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27.3
"2461","Northwest Territories","2020-03-26",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2462","Northwest Territories","2020-03-27",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2463","Northwest Territories","2020-03-28",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2464","Northwest Territories","2020-03-29",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2465","Northwest Territories","2020-03-30",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2466","Northwest Territories","2020-03-31",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2467","Northwest Territories","2020-04-01",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2468","Northwest Territories","2020-04-02",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2469","Northwest Territories","2020-04-03",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2470","Northwest Territories","2020-04-04",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2471","Northwest Territories","2020-04-05",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2472","Northwest Territories","2020-04-06",5,1,0,NA,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2473","Northwest Territories","2020-04-07",5,1,1,1,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2474","Northwest Territories","2020-04-08",5,1,1,1,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2475","Northwest Territories","2020-04-09",5,1,1,1,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2476","Northwest Territories","2020-04-10",5,1,1,1,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,1,"1",0,NA,0,NA,36.4
"2477","Northwest Territories","2020-04-11",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2478","Northwest Territories","2020-04-12",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2479","Northwest Territories","2020-04-13",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2480","Northwest Territories","2020-04-14",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2481","Northwest Territories","2020-04-15",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2482","Northwest Territories","2020-04-16",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2483","Northwest Territories","2020-04-17",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2484","Northwest Territories","2020-04-18",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2485","Northwest Territories","2020-04-19",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2486","Northwest Territories","2020-04-20",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2487","Northwest Territories","2020-04-21",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2488","Northwest Territories","2020-04-22",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2489","Northwest Territories","2020-04-23",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2490","Northwest Territories","2020-04-24",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2491","Northwest Territories","2020-04-25",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2492","Northwest Territories","2020-04-26",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2493","Northwest Territories","2020-04-27",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2494","Northwest Territories","2020-04-28",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2495","Northwest Territories","2020-04-29",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2496","Northwest Territories","2020-04-30",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2497","Northwest Territories","2020-05-01",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2498","Northwest Territories","2020-05-02",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2499","Northwest Territories","2020-05-03",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2500","Northwest Territories","2020-05-04",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2501","Northwest Territories","2020-05-05",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2502","Northwest Territories","2020-05-06",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2503","Northwest Territories","2020-05-07",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2504","Northwest Territories","2020-05-08",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2505","Northwest Territories","2020-05-09",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2506","Northwest Territories","2020-05-10",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2507","Northwest Territories","2020-05-11",5,1,1,1,3,1,0,NA,2,1,1,"1",2,1,2,1,2,1,1,"1",0,NA,0,NA,68.2
"2508","Northwest Territories","2020-05-12",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2509","Northwest Territories","2020-05-13",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2510","Northwest Territories","2020-05-14",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2511","Northwest Territories","2020-05-15",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2512","Northwest Territories","2020-05-16",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2513","Northwest Territories","2020-05-17",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2514","Northwest Territories","2020-05-18",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2515","Northwest Territories","2020-05-19",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2516","Northwest Territories","2020-05-20",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2517","Northwest Territories","2020-05-21",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2518","Northwest Territories","2020-05-22",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2519","Northwest Territories","2020-05-23",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2520","Northwest Territories","2020-05-24",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2521","Northwest Territories","2020-05-25",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2522","Northwest Territories","2020-05-26",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2523","Northwest Territories","2020-05-27",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2524","Northwest Territories","2020-05-28",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2525","Northwest Territories","2020-05-29",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2526","Northwest Territories","2020-05-30",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2527","Northwest Territories","2020-05-31",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2528","Northwest Territories","2020-06-01",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2529","Northwest Territories","2020-06-02",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2530","Northwest Territories","2020-06-03",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2531","Northwest Territories","2020-06-04",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2532","Northwest Territories","2020-06-05",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2533","Northwest Territories","2020-06-06",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2534","Northwest Territories","2020-06-07",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2535","Northwest Territories","2020-06-08",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2536","Northwest Territories","2020-06-09",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2537","Northwest Territories","2020-06-10",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2538","Northwest Territories","2020-06-11",5,1,1,1,3,1,0,NA,2,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,54.5
"2539","Northwest Territories","2020-06-12",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2540","Northwest Territories","2020-06-13",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2541","Northwest Territories","2020-06-14",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2542","Northwest Territories","2020-06-15",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2543","Northwest Territories","2020-06-16",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2544","Northwest Territories","2020-06-17",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2545","Northwest Territories","2020-06-18",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2546","Northwest Territories","2020-06-19",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2547","Northwest Territories","2020-06-20",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2548","Northwest Territories","2020-06-21",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2549","Northwest Territories","2020-06-22",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2550","Northwest Territories","2020-06-23",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2551","Northwest Territories","2020-06-24",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2552","Northwest Territories","2020-06-25",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2553","Northwest Territories","2020-06-26",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2554","Northwest Territories","2020-06-27",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2555","Northwest Territories","2020-06-28",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2556","Northwest Territories","2020-06-29",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2557","Northwest Territories","2020-06-30",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2558","Northwest Territories","2020-07-01",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2559","Northwest Territories","2020-07-02",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2560","Northwest Territories","2020-07-03",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2561","Northwest Territories","2020-07-04",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2562","Northwest Territories","2020-07-05",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2563","Northwest Territories","2020-07-06",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2564","Northwest Territories","2020-07-07",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2565","Northwest Territories","2020-07-08",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2566","Northwest Territories","2020-07-09",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2567","Northwest Territories","2020-07-10",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2568","Northwest Territories","2020-07-11",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2569","Northwest Territories","2020-07-12",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2570","Northwest Territories","2020-07-13",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2571","Northwest Territories","2020-07-14",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2572","Northwest Territories","2020-07-15",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2573","Northwest Territories","2020-07-16",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2574","Northwest Territories","2020-07-17",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2575","Northwest Territories","2020-07-18",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2576","Northwest Territories","2020-07-19",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2577","Northwest Territories","2020-07-20",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2578","Northwest Territories","2020-07-21",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2579","Northwest Territories","2020-07-22",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2580","Northwest Territories","2020-07-23",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2581","Northwest Territories","2020-07-24",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
